Year,Trimester,District,Neighbourhood,Price (euro/month),Price (euro/m2)
2025,3,Horta-Guinardo,el Poblenou,1001.442456538487,19.01227963384126
2025,3,Horta-Guinardo,Diagonal Mar i el Front Maritim del Poblenou,1184.9061439426375,19.8014722589418
2025,3,Horta-Guinardo,el Besos i el Maresme,731.0940369256613,14.07703939190242
2025,3,Horta-Guinardo,Provencals del Poblenou,984.4892438762536,17.509097727326207
2025,3,Horta-Guinardo,Sant Marti de Provencals,882.5899952072999,15.336601133555927
2025,3,Horta-Guinardo,la Verneda i la Pau,793.3179466693128,14.515550643163593
2025,3,Horta-Guinardo,Torre Baro,752.3410630276882,14.589287897013556
2025,3,Horta-Guinardo,Baro de Viver,747.8364254266731,12.578449946397429
2025,3,Horta-Guinardo,la Marina del Prat Vermell,820.0391575764512,13.922887212464731
2025,3,Horta-Guinardo,Vallbona,839.2046847117603,14.2972863661965
2025,3,Horta-Guinardo,la Clota,730.3386099390711,15.553535294566617
2025,3,Horta-Guinardo,la Sagrada Familia,851.3987318647543,16.77207267955031
2025,3,Horta-Guinardo,Sant Martíide Provencals,843.0074751127086,16.68039035739162
2025,3,Nou Barris,el Raval,720.491622944343,14.483740873501098
2025,3,Nou Barris,Gothic Quarter,899.0236215886748,14.61074692620953
2025,3,Nou Barris,la Barceloneta,726.3216698026484,18.598785204472325
2025,3,Nou Barris,"Sant Pere, Santa Caterina i la Ribera",835.7973743985084,15.888562907095494
2025,3,Nou Barris,Fort Pienc,770.9015409187342,15.08904012671134
2025,3,Nou Barris,Sagrada Familia,734.579637008615,15.557625411845418
2025,3,Nou Barris,la Dreta de l'Eixample,984.536556824482,15.645091572390646
2025,3,Nou Barris,l'Antiga Esquerra de l'Eixample,885.2177544164906,15.844611804162286
2025,3,Nou Barris,la Nova Esquerra de l'Eixample,793.1554236594891,15.665854158152898
2025,3,Nou Barris,Sant Antoni,768.8830074807742,15.11952551686846
2025,3,Nou Barris,el Poble Sec,786.9787524795848,16.896450955891478
2025,3,Nou Barris,la Marina de Port,707.2904634233636,12.872457892852475
2025,3,Nou Barris,la Font de la Guatlla,836.1799434877228,16.20871332816323
2025,3,Nou Barris,Hostafrancs,796.8568163773549,16.522996227153456
2025,3,Nou Barris,la Bordeta,824.2199469897145,15.146222282451566
2025,3,Nou Barris,Sants - Badal,787.100893832551,16.12455912197556
2025,3,Nou Barris,Sants,824.6519297220188,16.36911937290712
2025,3,Nou Barris,les Corts,801.6175698818738,16.063642823176274
2025,3,Nou Barris,la Maternitat i Sant Ramon,740.8997794141083,15.259170618488548
2025,3,Nou Barris,Pedralbes,979.541019796643,15.682171543214446
2025,3,Nou Barris,"Vallvidrera, el Tibidabo i les Planes",763.3076283691546,12.851315838338028
2025,3,Nou Barris,Sarria,889.8505736955051,17.60922249156384
2025,3,Nou Barris,les Tres Torres,946.3627158935888,16.51563485356039
2025,3,Nou Barris,Sant Gervasi - la Bonanova,834.6061509556589,16.086452262712832
2025,3,Nou Barris,Sant Gervasi - Galvany,898.7146775246267,15.582235628787805
2025,3,Nou Barris,el Putxet i el Farro,675.9244143079146,15.44490759922799
2025,3,Nou Barris,Vallcarca i els Penitents,834.1068948218822,15.740745413848336
2025,3,Nou Barris,el Coll,675.5397464957473,14.082222230735832
2025,3,Nou Barris,la Salut,805.0217298788302,14.986527652953868
2025,3,Nou Barris,la Vila de Gracia,826.8558915693368,16.8001842655746
2025,3,Nou Barris,el Camp d'en Grassot i Gracia Nova,819.647341511071,15.691192846863885
2025,3,Nou Barris,el Baix Guinardo,865.3207533393988,16.28770666630822
2025,3,Nou Barris,Can Baro,768.7528627110227,16.012432607006083
2025,3,Nou Barris,el Guinardo,822.0410997557349,15.902490103908717
2025,3,Nou Barris,la Font d'en Fargues,880.1063346475772,16.13559238786171
2025,3,Nou Barris,el Carmel,695.489260221812,14.652089988665502
2025,3,Nou Barris,la Teixonera,724.5598887070327,15.01604915462399
2025,3,Nou Barris,Sant Genis dels Agudells,738.7096207230678,12.963500583427855
2025,3,Nou Barris,Montbau,796.9003604792192,15.256028308748704
2025,3,Nou Barris,la Vall d'Hebron,915.865445402453,16.126217267752015
2025,3,Nou Barris,Horta,786.213404217093,15.229590114959512
2025,3,Nou Barris,Vilapicina i la Torre Llobeta,950.8197158116428,16.98426278758016
2025,3,Nou Barris,Porta,874.2417463740321,16.310528103669203
2025,3,Nou Barris,el Turo de la Peira,825.2816479780853,15.682347443239514
2025,3,Nou Barris,Can Peguera,584.341852397076,16.79161692389758
2025,3,Nou Barris,la Guineueta,888.4588936189401,14.628176608813613
2025,3,Nou Barris,Canyelles,914.3864303423782,13.505628023116754
2025,3,Nou Barris,les Roquetes,754.3747706860155,15.733663882570298
2025,3,Nou Barris,Verdun,797.0189234518997,16.72969266771905
2025,3,Nou Barris,la Prosperitat,836.5302880988652,16.784331074877745
2025,3,Nou Barris,la Trinitat Nova,711.752407764716,15.85579477310446
2025,3,Nou Barris,Ciutat Meridiana,631.6068615886342,12.30035573000833
2025,3,Nou Barris,la Trinitat Vella,626.980646687882,13.458153538589706
2025,3,Nou Barris,el Bon Pastor,738.4092826524752,14.637111034339323
2025,3,Nou Barris,Sant Andreu,848.2202762855434,16.984252618585117
2025,3,Nou Barris,la Sagrera,844.5248122597307,16.43307646438054
2025,3,Nou Barris,el Congres i els Indians,839.8370099755816,16.393052184910708
2025,3,Nou Barris,Navas,903.8272313540316,16.562033753278044
2025,3,Nou Barris,el Camp de l'Arpa del Clot,728.5539597901958,15.297610693545415
2025,3,Nou Barris,el Clot,733.8884082202499,14.949523886341233
2025,3,Nou Barris,el Parc i la Llacuna del Poblenou,852.5499382809243,16.525522389360052
2025,3,Nou Barris,la Vila Olimpica del Poblenou,1144.097956155528,19.62589307828072
2025,3,Nou Barris,el Poblenou,835.5627772331243,16.799304785009085
2025,3,Nou Barris,Diagonal Mar i el Front Maritim del Poblenou,988.667716928337,17.50122782052833
2025,3,Nou Barris,el Besos i el Maresme,609.9504009249104,12.409807593246615
2025,3,Nou Barris,Provencals del Poblenou,821.4149061256746,15.462346008152489
2025,3,Nou Barris,Sant Marti de Provencals,736.3774878594663,13.530085929619457
2025,3,Nou Barris,la Verneda i la Pau,661.8777773103835,12.79982789856228
2025,3,Nou Barris,Torre Baro,627.6815644923762,12.86541122436519
2025,3,Nou Barris,Baro de Viver,623.9223341072761,11.076933439167991
2025,3,Nou Barris,la Marina del Prat Vermell,684.1772821464992,12.272701692505304
2025,3,Nou Barris,Vallbona,700.1713838556535,12.605699470392247
2025,3,Nou Barris,la Clota,609.3199786061261,13.723031327183255
2025,3,Nou Barris,la Sagrada Familia,710.3476148058523,14.806821815028323
2025,3,Nou Barris,Sant Martíide Provencals,703.3449055658551,14.72527780178456
2025,3,Sant Andreu,el Raval,830.3900458972566,15.108796413738466
2025,3,Sant Andreu,Gothic Quarter,1036.1162412220358,15.240929511489677
2025,3,Sant Andreu,la Barceloneta,837.1081321105509,19.38995895079501
2025,3,Sant Andreu,"Sant Pere, Santa Caterina i la Ribera",963.259300293424,16.570329018913696
2025,3,Sant Andreu,Fort Pienc,888.4784597964698,15.738530695590146
2025,3,Sant Andreu,Sagrada Familia,846.6239622547293,16.226032070249335
2025,3,Sant Andreu,la Dreta de l'Eixample,1134.654603816428,16.317029109325716
2025,3,Sant Andreu,l'Antiga Esquerra de l'Eixample,1020.2074486915104,16.52460367546507
2025,3,Sant Andreu,la Nova Esquerra de l'Eixample,914.1220792160884,16.338629849728132
2025,3,Sant Andreu,Sant Antoni,886.1524610540549,15.770246735508833
2025,3,Sant Andreu,el Poble Sec,907.004570471086,17.618904005962253
2025,3,Sant Andreu,la Marina de Port,815.178070773755,13.432468340810615
2025,3,Sant Andreu,la Font de la Guatlla,963.7001427405517,16.903403435289317
2025,3,Sant Andreu,Hostafrancs,918.3872722740924,17.230373466466823
2025,3,Sant Andreu,la Bordeta,949.9183860004914,15.798021209726455
2025,3,Sant Andreu,Sants - Badal,907.1453165335756,16.81585204923139
2025,3,Sant Andreu,Sants,950.4161688329124,17.070284832971097
2025,3,Sant Andreu,les Corts,923.8731891562248,16.75247665024654
2025,3,Sant Andreu,la Maternitat i Sant Ramon,853.9067959252543,15.915529101737494
2025,3,Sant Andreu,Pedralbes,1128.898140918207,16.355605943303228
2025,3,Sant Andreu,"Vallvidrera, el Tibidabo i les Planes",879.7278338676891,13.41047281306807
2025,3,Sant Andreu,Sarria,1025.545944261694,18.36044906612945
2025,3,Sant Andreu,les Tres Torres,1090.6660801048256,17.222714925194076
2025,3,Sant Andreu,Sant Gervasi - la Bonanova,961.8866283436334,16.77620687285925
2025,3,Sant Andreu,Sant Gervasi - Galvany,1035.760238447477,16.251635764967663
2025,3,Sant Andreu,el Putxet i el Farro,779.0343094542686,16.108764007544696
2025,3,Sant Andreu,Vallcarca i els Penitents,961.3113249488674,16.416544353789078
2025,3,Sant Andreu,el Coll,778.5910486043258,14.691069061836345
2025,3,Sant Andreu,la Salut,927.7958746678904,15.631879946063975
2025,3,Sant Andreu,la Vila de Gracia,952.9558406504734,17.518751172844716
2025,3,Sant Andreu,el Camp d'en Grassot i Gracia Nova,944.6492760650984,16.36499142353456
2025,3,Sant Andreu,el Baix Guinardo,997.2797138257972,16.985585616754076
2025,3,Sant Andreu,Can Baro,886.002492485251,16.6991991539794
2025,3,Sant Andreu,el Guinardo,947.4076542826804,16.584818435903497
2025,3,Sant Andreu,la Font d'en Fargues,1014.3174516615582,16.827330711616057
2025,3,Sant Andreu,el Carmel,801.5792949053091,15.283941531754326
2025,3,Sant Andreu,la Teixonera,835.0779945186998,15.662593186754142
2025,3,Sant Andreu,Sant Genis dels Agudells,851.3830297764035,13.527186289103566
2025,3,Sant Andreu,Montbau,918.4374490629784,15.912259941637126
2025,3,Sant Andreu,la Vall d'Hebron,1055.523430755837,16.81757713188133
2025,3,Sant Andreu,Horta,906.1226434925242,15.884754477371333
2025,3,Sant Andreu,Vilapicina i la Torre Llobeta,1095.8019753094209,17.710260670410907
2025,3,Sant Andreu,Porta,1007.5595626454476,17.009328321525505
2025,3,Sant Andreu,el Turo de la Peira,951.1418064885196,16.35578894415013
2025,3,Sant Andreu,Can Peguera,673.5017877602314,17.509837980353982
2025,3,Sant Andreu,la Guineueta,1023.9422818962074,15.25906280440119
2025,3,Sant Andreu,Canyelles,1053.8191304430195,14.091198605480905
2025,3,Sant Andreu,les Roquetes,869.4343131628042,16.40917695164851
2025,3,Sant Andreu,Verdun,918.5740716822354,17.445413934252866
2025,3,Sant Andreu,la Prosperitat,964.103852240531,17.502258012468918
2025,3,Sant Andreu,la Trinitat Nova,820.3196635418163,16.536238084195
2025,3,Sant Andreu,Ciutat Meridiana,727.9662568011079,12.837271266382183
2025,3,Sant Andreu,la Trinitat Vella,722.635371595579,14.041807646775162
2025,3,Sant Andreu,el Bon Pastor,851.0369438699917,15.268357899368434
2025,3,Sant Andreu,Sant Andreu,977.5744726967988,17.71025009090869
2025,3,Sant Andreu,la Sagrera,973.3161113959512,17.13682377689798
2025,3,Sant Andreu,el Congres i els Indians,967.9142577468812,17.09518377692293
2025,3,Sant Andreu,Navas,1041.651542279301,17.270986879334846
2025,3,Sant Andreu,el Camp de l'Arpa del Clot,839.680447042814,15.955520945328706
2025,3,Sant Andreu,el Clot,845.827444712725,15.593382392548047
2025,3,Sant Andreu,el Parc i la Llacuna del Poblenou,982.5636337218018,17.23300160607641
2025,3,Sant Andreu,la Vila Olimpica del Poblenou,1318.520576607498,20.458529638544206
2025,3,Sant Andreu,el Poblenou,962.9889690215236,17.517836188959645
2025,3,Sant Andreu,Diagonal Mar i el Front Maritim del Poblenou,1139.4150269164736,18.248094811192463
2025,3,Sant Andreu,el Besos i el Maresme,703.0110594674107,12.951141538199204
2025,3,Sant Andreu,Provencals del Poblenou,946.6860781281142,16.126906379045188
2025,3,Sant Andreu,Sant Marti de Provencals,848.6956637878759,14.116643841214112
2025,3,Sant Andreu,la Verneda i la Pau,762.8480727653086,13.35690638190739
2025,3,Sant Andreu,Torre Baro,723.4430539956464,13.4251372088197
2025,3,Sant Andreu,Baro de Viver,719.1112133712858,11.564461241196044
2025,3,Sant Andreu,la Marina del Prat Vermell,788.5442634896382,12.808500876604056
2025,3,Sant Andreu,Vallbona,806.9746049256127,13.154941278444433
2025,3,Sant Andreu,la Clota,702.284610505453,14.317378156888587
2025,3,Sant Andreu,la Sagrada Familia,818.7008909249154,15.444919651316532
2025,3,Sant Andreu,Sant Martíide Provencals,810.6315210648927,15.3600838278011
2025,3,Sant Marti,el Raval,1020.181670484091,17.902816567675508
2025,3,Sant Marti,Gothic Quarter,1272.8715130445305,18.057867736314016
2025,3,Sant Marti,la Barceloneta,1028.4333768108656,22.92653330329495
2025,3,Sant Marti,"Sant Pere, Santa Caterina i la Ribera",1183.3826227084126,19.61784741378779
2025,3,Sant Marti,Fort Pienc,1091.5306406023851,18.641776283254703
2025,3,Sant Marti,Sagrada Familia,1040.1215024633548,19.213833240521424
2025,3,Sant Marti,la Dreta de l'Eixample,1393.9044388264504,19.32061343028131
2025,3,Sant Marti,l'Antiga Esquerra de l'Eixample,1253.3310249043666,19.56419115310241
2025,3,Sant Marti,la Nova Esquerra de l'Eixample,1123.0282442186551,19.345960751276984
2025,3,Sant Marti,Sant Antoni,1088.6736575376435,18.678993370704184
2025,3,Sant Marti,el Poble Sec,1114.2859342694635,20.8482944396579
2025,3,Sant Marti,la Marina de Port,1001.4970708251968,15.935734654418768
2025,3,Sant Marti,la Font de la Guatlla,1183.9241016794438,20.00869254178037
2025,3,Sant Marti,Hostafrancs,1128.2671053204972,20.3923744981309
2025,3,Sant Marti,la Bordeta,1166.996213933529,18.71158524025886
2025,3,Sant Marti,Sants - Badal,1114.4588101655795,19.905955642735112
2025,3,Sant Marti,Sants,1167.607631771472,20.20451899385755
2025,3,Sant Marti,les Corts,1135.005359878004,19.83158797980456
2025,3,Sant Marti,la Maternitat i Sant Ramon,1049.0668780908657,18.849474507146887
2025,3,Sant Marti,Pedralbes,1386.833877388418,19.365881294975207
2025,3,Sant Marti,"Vallvidrera, el Tibidabo i les Planes",1080.782401736848,15.90992407145852
2025,3,Sant Marti,Sarria,1259.8882044750558,21.71845816194889
2025,3,Sant Marti,les Tres Torres,1339.8741141339478,20.38338760692336
2025,3,Sant Marti,Sant Gervasi - la Bonanova,1181.6965940608109,19.859434135013007
2025,3,Sant Marti,Sant Gervasi - Galvany,1272.434241140911,19.243877815689224
2025,3,Sant Marti,el Putxet i el Farro,957.1023288578724,19.076225400579887
2025,3,Sant Marti,Vallcarca i els Penitents,1180.989959088933,19.437389281404123
2025,3,Sant Marti,el Coll,956.5578794054902,17.412635718312227
2025,3,Sant Marti,la Salut,1139.823525026064,18.5166272961225
2025,3,Sant Marti,la Vila de Gracia,1170.727065690529,20.730770412130973
2025,3,Sant Marti,el Camp d'en Grassot i Gracia Nova,1160.5242595093189,19.37689465728085
2025,3,Sant Marti,el Baix Guinardo,1225.1692941906952,20.105128964555863
2025,3,Sant Marti,Can Baro,1088.48945380034,19.769069669109182
2025,3,Sant Marti,el Guinardo,1163.9123266265008,19.634849974655538
2025,3,Sant Marti,la Font d'en Fargues,1246.0964458570534,19.919425243065696
2025,3,Sant Marti,el Carmel,984.7939352435212,18.1083400564294
2025,3,Sant Marti,la Teixonera,1025.939794758027,18.552667651966203
2025,3,Sant Marti,Sant Genis dels Agudells,1045.9669808230146,16.046881133414633
2025,3,Sant Marti,Montbau,1128.328736581717,18.845638321492764
2025,3,Sant Marti,la Vall d'Hebron,1296.7090202715278,19.90797993555367
2025,3,Sant Marti,Horta,1113.202678979534,18.813362120821328
2025,3,Sant Marti,Vilapicina i la Torre Llobeta,1346.1824432633878,20.955496630681612
2025,3,Sant Marti,Porta,1237.795850452438,20.132989766914267
2025,3,Sant Marti,el Turo de la Peira,1168.4989196537067,19.36609603674435
2025,3,Sant Marti,Can Peguera,827.4786013117845,20.72031125439148
2025,3,Sant Marti,la Guineueta,1257.9184543904098,18.07914619193979
2025,3,Sant Marti,Canyelles,1294.6156583783493,16.708719614984737
2025,3,Sant Marti,les Roquetes,1068.139052540583,19.428744026497014
2025,3,Sant Marti,Verdun,1128.4965477255323,20.644713059795254
2025,3,Sant Marti,la Prosperitat,1184.4199709090703,20.711416564878988
2025,3,Sant Marti,la Trinitat Nova,1007.812398170946,19.57784351349277
2025,3,Sant Marti,Ciutat Meridiana,894.3763441361723,15.237302516438406
2025,3,Sant Marti,la Trinitat Vella,887.8285122416182,16.650761949586467
2025,3,Sant Marti,el Bon Pastor,1045.5418896329245,18.09005349194112
2025,3,Sant Marti,Sant Andreu,1200.9656954674444,20.95548421619796
2025,3,Sant Marti,la Sagrera,1195.7352256919355,20.282598908666323
2025,3,Sant Marti,el Congres i els Indians,1189.1002245149432,20.233736581451428
2025,3,Sant Marti,Navas,1279.6704253098212,20.4400321799287
2025,3,Sant Marti,el Camp de l'Arpa del Clot,1031.592905689643,18.89640281042864
2025,3,Sant Marti,el Clot,1039.1431540718534,18.47145246283729
2025,3,Sant Marti,el Parc i la Llacuna del Poblenou,1207.0937936025718,20.39545848030302
2025,3,Sant Marti,la Vila Olimpica del Poblenou,1619.7437571662922,24.180444221362738
2025,3,Sant Marti,el Poblenou,1183.0505795943704,20.72969672716423
2025,3,Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,1399.7515822190192,21.586616414302224
2025,3,Sant Marti,el Besos i el Maresme,863.7243171769348,15.370923229332426
2025,3,Sant Marti,Provencals del Poblenou,1163.0260274140703,19.09751450944739
2025,3,Sant Marti,Sant Marti de Provencals,1042.666136769241,16.73857824695403
2025,3,Sant Marti,la Verneda i la Pau,937.221060971095,15.847066711019602
2025,3,Sant Marti,Torre Baro,888.8205742305635,15.92713196060487
2025,3,Sant Marti,Baro de Viver,883.4998511032118,13.743727589197247
2025,3,Sant Marti,la Marina del Prat Vermell,968.7832369899694,15.203541992896572
2025,3,Sant Marti,Vallbona,991.420898997178,15.610071394561585
2025,3,Sant Marti,la Clota,862.8320327814766,16.97412929934651
2025,3,Sant Marti,la Sagrada Familia,1005.8240884320714,18.29723932533434
2025,3,Sant Marti,Sant Martíide Provencals,995.9126243315848,18.19768899462732
2025,4,Ciutat Vella,el Raval,1037.263875477593,20.58848705190172
2025,4,Ciutat Vella,Gothic Quarter,1294.1806835380569,20.76556754858593
2025,4,Ciutat Vella,la Barceloneta,1045.6536153620534,26.32596238056799
2025,4,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1203.1948337347374,22.54718569780727
2025,4,Ciutat Vella,Fort Pienc,1109.8063626446776,21.43243653395609
2025,4,Ciutat Vella,Sagrada Familia,1057.537258584193,22.08577008193229
2025,4,Ciutat Vella,la Dreta de l'Eixample,1417.238233643863,22.207721365529515
2025,4,Ciutat Vella,l'Antiga Esquerra de l'Eixample,1274.3133244465896,22.485906073952663
2025,4,Ciutat Vella,la Nova Esquerra de l'Eixample,1141.830854411537,22.23666997798398
2025,4,Ciutat Vella,Sant Antoni,1106.9015883085244,21.47494134310112
2025,4,Ciutat Vella,el Poble Sec,1132.9423041458715,23.95245192313119
2025,4,Ciutat Vella,la Marina de Port,1018.2667220676672,18.34192647917775
2025,4,Ciutat Vella,la Font de la Guatlla,1203.7453705013108,22.993561239502764
2025,4,Ciutat Vella,Hostafrancs,1147.1573505560564,23.43175588192902
2025,4,Ciutat Vella,la Bordeta,1186.5343150713877,21.512163793594635
2025,4,Ciutat Vella,Sants - Badal,1133.118071889327,22.876227708446663
2025,4,Ciutat Vella,Sants,1187.155960633884,23.21721028195908
2025,4,Ciutat Vella,les Corts,1154.0083218308494,22.791294051998776
2025,4,Ciutat Vella,la Maternitat i Sant Ramon,1066.6322713865864,21.66964406338146
2025,4,Ciutat Vella,Pedralbes,1410.0493966987442,22.259420788592355
2025,4,Ciutat Vella,"Vallvidrera, el Tibidabo i les Planes",1098.8783285233824,18.312448785520598
2025,4,Ciutat Vella,Sarria,1280.9801917338166,24.94624658777591
2025,4,Ciutat Vella,les Tres Torres,1362.3040961343663,23.421492153040987
2025,4,Ciutat Vella,Sant Gervasi - la Bonanova,1201.4806014013316,22.82309652751932
2025,4,Ciutat Vella,Sant Gervasi - Galvany,1293.7360970022685,22.120083324070983
2025,4,Ciutat Vella,el Putxet i el Farro,973.1293501601082,21.92861122361177
2025,4,Ciutat Vella,Vallcarca i els Penitents,1200.7621459240584,22.341088472008806
2025,4,Ciutat Vella,el Coll,972.5757932223264,20.02866238864675
2025,4,Ciutat Vella,la Salut,1158.907084669928,21.289506654771717
2025,4,Ciutat Vella,la Vila de Gracia,1190.3275760708914,23.818230340994536
2025,4,Ciutat Vella,el Camp d'en Grassot i Gracia Nova,1179.9540985667088,22.27199890512235
2025,4,Ciutat Vella,el Baix Guinardo,1245.68050766574,23.10369913651757
2025,4,Ciutat Vella,Can Baro,1106.714303233108,22.719893277615665
2025,4,Ciutat Vella,el Guinardo,1183.3988408658888,22.566603945020766
2025,4,Ciutat Vella,la Font d'en Fargues,1266.9577262252155,22.891611039882488
2025,4,Ciutat Vella,el Carmel,1001.2841784293366,20.823210864617145
2025,4,Ciutat Vella,la Teixonera,1043.118320966517,21.330667544879923
2025,4,Ciutat Vella,Sant Genis dels Agudells,1063.4805194075534,18.46886440475493
2025,4,Ciutat Vella,Montbau,1147.2200127776514,21.665262840931025
2025,4,Ciutat Vella,la Vall d'Hebron,1318.4169417383175,22.878539608323923
2025,4,Ciutat Vella,Horta,1131.8409282908578,21.62840090885941
2025,4,Ciutat Vella,Vilapicina i la Torre Llobeta,1368.7179502398906,24.074885165001007
2025,4,Ciutat Vella,Porta,1258.518279452261,23.13551834022283
2025,4,Ciutat Vella,el Turo de la Peira,1188.0621578733396,22.2596660403984
2025,4,Ciutat Vella,Can Peguera,841.3372923844789,23.80628516919305
2025,4,Ciutat Vella,la Guineueta,1278.977491905061,20.789869200253392
2025,4,Ciutat Vella,Canyelles,1316.288562337463,19.224735437977547
2025,4,Ciutat Vella,les Roquetes,1086.0234828921375,22.33121491835323
2025,4,Ciutat Vella,Verdun,1147.3906310462337,23.7199461498546
2025,4,Ciutat Vella,la Prosperitat,1204.2495345721754,23.79612674181353
2025,4,Ciutat Vella,la Trinitat Nova,1024.687691454826,22.50149813159444
2025,4,Ciutat Vella,Ciutat Meridiana,909.35409265923,17.544262643556284
2025,4,Ciutat Vella,la Trinitat Vella,902.6967294149478,19.158543275316
2025,4,Ciutat Vella,el Bon Pastor,1063.0483173428154,20.80232618538081
2025,4,Ciutat Vella,Sant Andreu,1221.0720340344085,24.074870986694894
2025,4,Ciutat Vella,la Sagrera,1215.7540695853268,23.30638361884398
2025,4,Ciutat Vella,el Congres i els Indians,1209.008078901263,23.250579039953426
2025,4,Ciutat Vella,Navas,1301.093327195522,23.48618466203869
2025,4,Ciutat Vella,el Camp de l'Arpa del Clot,1048.8659964624767,21.7232398364843
2025,4,Ciutat Vella,el Clot,1056.542544497672,21.23791348081492
2025,4,Ciutat Vella,el Parc i la Llacuna del Poblenou,1227.3026422630778,23.43527802948585
2025,4,Ciutat Vella,la Vila Olimpica del Poblenou,1646.8553651221312,27.75802619613902
2025,4,Ciutat Vella,el Poblenou,1202.8572362431494,23.81700410923593
2025,4,Ciutat Vella,Diagonal Mar i el Front Maritim del Poblenou,1423.1831873526028,24.79567305542532
2025,4,Ciutat Vella,el Besos i el Maresme,878.1893222547086,17.696867892612737
2025,4,Ciutat Vella,Provencals del Poblenou,1182.4977157461103,21.95292504211005
2025,4,Ciutat Vella,Sant Marti de Provencals,1060.124459228767,19.258836318518224
2025,4,Ciutat Vella,la Verneda i la Pau,952.9155107991376,18.24066078995422
2025,4,Ciutat Vella,Torre Baro,903.7053864983316,18.33210153360164
2025,4,Ciutat Vella,Baro de Viver,898.2956589501191,15.838483885012478
2025,4,Ciutat Vella,la Marina del Prat Vermell,985.0056551280376,17.5057054992948
2025,4,Ciutat Vella,Vallbona,1008.0219972410088,17.96999370167149
2025,4,Ciutat Vella,la Clota,877.2821118324754,19.52785394488258
2025,4,Ciutat Vella,la Sagrada Familia,1022.6661215081632,21.03894852499531
2025,4,Ciutat Vella,Sant Martíide Provencals,1012.5888596202278,20.92525430287837
2025,4,Eixample,el Raval,1157.2953981239118,18.845879062938764
2025,4,Eixample,Gothic Quarter,1443.913822886338,19.008665742392083
2025,4,Eixample,la Barceloneta,1166.65505835013,24.120229286071947
2025,4,Eixample,"Sant Pere, Santa Caterina i la Ribera",1342.409288624178,20.646472886578632
2025,4,Eixample,Fort Pienc,1238.224371035972,19.621705516909987
2025,4,Eixample,Sagrada Familia,1179.912544796742,20.222302425332728
2025,4,Eixample,la Dreta de l'Eixample,1581.1977998776322,20.334409884277036
2025,4,Eixample,l'Antiga Esquerra de l'Eixample,1421.749639818776,20.590139712275256
2025,4,Eixample,la Nova Esquerra de l'Eixample,1273.9511475490697,20.36102178442686
2025,4,Eixample,Sant Antoni,1234.983781793081,19.66077936677532
2025,4,Eixample,el Poble Sec,1264.0350105131188,21.93830697814617
2025,4,Eixample,la Marina de Port,1136.1020234030111,16.780659331391202
2025,4,Eixample,la Font de la Guatlla,1343.0234717988808,21.056817298201583
2025,4,Eixample,Hostafrancs,1279.893428811127,21.459641167179157
2025,4,Eixample,la Bordeta,1323.822682122783,19.69499724638609
2025,4,Eixample,Sants - Badal,1264.2310983990517,20.948954849954585
2025,4,Eixample,Sants,1324.5161948330967,21.26241354209119
2025,4,Eixample,les Corts,1287.536426595887,20.87087698047787
2025,4,Eixample,la Maternitat i Sant Ramon,1190.0590130729731,19.839765815923847
2025,4,Eixample,Pedralbes,1573.1778764765952,20.38193616507948
2025,4,Eixample,"Vallvidrera, el Tibidabo i les Planes",1226.0329696666288,16.75356105711345
2025,4,Eixample,Sarria,1429.1872497376858,22.851883213503317
2025,4,Eixample,les Tres Torres,1519.9128412269358,21.45020591950492
2025,4,Eixample,Sant Gervasi - la Bonanova,1340.4968774635895,20.90011238180848
2025,4,Eixample,Sant Gervasi - Galvany,1443.417838627775,20.25384592590805
2025,4,Eixample,el Putxet i el Farro,1085.74641400662,20.077829323146364
2025,4,Eixample,Vallcarca i els Penitents,1339.695362846027,20.457011688646134
2025,4,Eixample,el Coll,1085.12886150501,18.331243065673267
2025,4,Eixample,la Salut,1293.0015251965635,19.49031284034335
2025,4,Eixample,la Vila de Gracia,1328.054474120349,21.8149196708135
2025,4,Eixample,el Camp d'en Grassot i Gracia Nova,1316.4817405027902,20.39349898459961
2025,4,Eixample,el Baix Guinardo,1389.806642767735,21.158064939092192
2025,4,Eixample,Can Baro,1234.7748450804445,20.8052396280316
2025,4,Eixample,el Guinardo,1320.3247222794869,20.664323706086584
2025,4,Eixample,la Font d'en Fargues,1413.5436762179074,20.963096449341624
2025,4,Eixample,el Carmel,1117.1561632904572,19.061656129165915
2025,4,Eixample,la Teixonera,1163.826663853704,19.5281512514023
2025,4,Eixample,Sant Genis dels Agudells,1186.5428936166716,16.897350913967077
2025,4,Eixample,Montbau,1279.963335281557,19.83573824276922
2025,4,Eixample,la Vall d'Hebron,1470.9519843827993,20.951080134846453
2025,4,Eixample,Horta,1262.806306891045,19.80185178077859
2025,4,Eixample,Vilapicina i la Torre Llobeta,1527.068187637548,22.050857492019148
2025,4,Eixample,Porta,1404.1285625934172,21.187315718319805
2025,4,Eixample,el Turo de la Peira,1325.5271556466678,20.38216162032659
2025,4,Eixample,Can Peguera,938.7181511186596,21.80393870515396
2025,4,Eixample,la Guineueta,1426.9530219558474,19.03100578126848
2025,4,Eixample,Canyelles,1468.5775474754787,17.592208551579667
2025,4,Eixample,les Roquetes,1211.6920021246192,20.447935121525017
2025,4,Eixample,Verdun,1280.1536783725596,21.7245689127232
