Year,Trimester,District,Neighbourhood,Price (euro/month),Price (euro/m2)
2020,2,Sant Andreu,el Bon Pastor,759.5,11.564649769319525
2020,2,Sant Andreu,Sant Andreu,835.3,13.498845230831238
2020,2,Sant Andreu,la Sagrera,809.5,12.894062179032506
2020,2,Sant Andreu,el Congres i els Indians,788.2,12.761986443317417
2020,2,Sant Andreu,Navas,898.5,13.189631956009851
2020,2,Sant Marti,el Camp de l'Arpa del Clot,853.8,14.251142182764012
2020,2,Sant Marti,el Clot,890.9,14.037060251065585
2020,2,Sant Marti,el Parc i la Llacuna del Poblenou,975.7,15.34476143142276
2020,2,Sant Marti,la Vila Olimpica del Poblenou,1446.1,19.18695846024425
2020,2,Sant Marti,el Poblenou,987.1,15.683054136172316
2020,2,Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,840.9,14.735566271183908
2020,2,Sant Marti,el Besos i el Maresme,696.9,11.41126873450177
2020,2,Sant Marti,Provencals del Poblenou,1076.6,14.99392445378745
2020,2,Sant Marti,Sant Martíide Provencals,854.3,13.853400795836182
2020,2,Sant Marti,la Verneda i la Pau,767.5,11.904180669725076
2020,3,Ciutat Vella,el Raval,833.9,15.48172080399094
2020,3,Ciutat Vella,Gothic Quarter,982.5,15.363958746877875
2020,3,Ciutat Vella,la Barceloneta,823.1,19.58762276075972
2020,3,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",970.9,17.033784617037472
2020,3,Eixample,Fort Pienc,997.4,14.873168197480986
2020,3,Eixample,la Sagrada Familia,973.0,14.745582932312802
2020,3,Eixample,la Dreta de l'Eixample,1273.9,15.533258668458544
2020,3,Eixample,l'Antiga Esquerra de l'Eixample,1192.3,15.93185656318802
2020,3,Eixample,la Nova Esquerra de l'Eixample,1067.4,15.644400671701163
2020,3,Eixample,Sant Antoni,959.3,14.659470710925744
2020,3,Sants-Montjuic,el Poble Sec,820.2,15.187728702594097
2020,3,Sants-Montjuic,la Marina de Port,828.2,11.995506730871984
2020,3,Sants-Montjuic,la Font de la Guatlla,873.9,14.506243397136563
2020,3,Sants-Montjuic,Hostafrancs,842.1,14.906193018246224
2020,3,Sants-Montjuic,la Bordeta,892.3,13.723428888258525
2020,3,Sants-Montjuic,Sants - Badal,858.2,14.721976304287775
2020,3,Sants-Montjuic,Sants,883.1,14.857149333584935
2020,3,Les Corts,les Corts,1058.1,16.081820896125336
2020,3,Les Corts,la Maternitat i Sant Ramon,1012.4,15.490956185202768
2020,3,Les Corts,Pedralbes,1932.3,19.213601851590933
2020,3,Sarria-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",1192.8,14.349020008440242
2020,3,Sarria-Sant Gervasi,Sarria,1314.4,18.508069371999657
2020,3,Sarria-Sant Gervasi,les Tres Torres,1699.4,19.596537455394063
2020,3,Sarria-Sant Gervasi,Sant Gervasi - la Bonanova,1321.9,17.610684524102393
2020,3,Sarria-Sant Gervasi,Sant Gervasi - Galvany,1427.9,17.1516159431266
2020,3,Sarria-Sant Gervasi,el Putxet i el Farro,1073.4,16.58452311715445
2020,3,Gracia,Vallcarca i els Penitents,909.9,15.197783070805391
2020,3,Gracia,el Coll,777.6,13.699441707406066
2020,3,Gracia,la Salut,1001.2,15.095874287562504
2020,3,Gracia,la Vila de Gracia,956.5,16.47658297276754
2020,3,Gracia,el Camp d'en Grassot i Gracia Nova,958.2,15.564101169966817
2020,3,Horta-Guinardo,el Baix Guinardo,901.0,14.358183211782343
2020,3,Horta-Guinardo,Can Baro,848.5,14.20223399247172
2020,3,Horta-Guinardo,el Guinardo,825.8,13.85082086082667
2020,3,Horta-Guinardo,la Font d'en Fargues,926.5,14.11123981854343
2020,3,Horta-Guinardo,el Carmel,706.0,12.724786462572832
2020,3,Horta-Guinardo,la Teixonera,748.5,12.902047009425477
2020,3,Horta-Guinardo,Sant Genis dels Agudells,787.4,11.370311713303892
2020,3,Horta-Guinardo,Montbau,770.2,12.990925875566685
2020,3,Horta-Guinardo,la Vall d'Hebron,830.0,13.538678642191458
2020,3,Horta-Guinardo,Horta,788.0,13.215613455639552
2020,3,Nou Barris,Vilapicina i la Torre Llobeta,842.0,13.132531127854689
2020,3,Nou Barris,Porta,759.3,12.658837936476218
2020,3,Nou Barris,el Turo de la Peira,712.8,12.12250221095428
2020,3,Nou Barris,la Guineueta,771.4,11.304031883074137
2020,3,Nou Barris,Canyelles,833.3,10.49084048104396
2020,3,Nou Barris,les Roquetes,627.0,11.864182748734088
2020,3,Nou Barris,Verdun,692.2,12.837191731089575
2020,3,Nou Barris,la Prosperitat,712.1,12.805131956217949
2020,3,Nou Barris,la Trinitat Nova,583.8,11.962502834802466
2020,3,Nou Barris,Ciutat Meridiana,572.4,9.572512482844182
2020,3,Sant Andreu,la Trinitat Vella,668.5,11.160267998497824
2020,3,Sant Andreu,el Bon Pastor,738.0,11.637509938980628
2020,3,Sant Andreu,Sant Andreu,825.9,13.641191955307438
2020,3,Sant Andreu,la Sagrera,795.0,13.006908292558409
2020,3,Sant Andreu,el Congres i els Indians,834.2,13.153168009455609
2020,3,Sant Andreu,Navas,858.4,13.184694854715175
2020,3,Sant Marti,el Camp de l'Arpa del Clot,894.2,14.65573158623744
2020,3,Sant Marti,el Clot,869.1,14.12276219595296
2020,3,Sant Marti,el Parc i la Llacuna del Poblenou,1006.3,15.724259159558244
2020,3,Sant Marti,la Vila Olimpica del Poblenou,1346.7,18.78937257123183
2020,3,Sant Marti,el Poblenou,1006.9,16.0097541134242
2020,3,Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,1074.4,16.214411215366976
2020,3,Sant Marti,el Besos i el Maresme,801.5,12.01296477288368
2020,3,Sant Marti,Provencals del Poblenou,956.8,14.573860562948523
2020,3,Sant Marti,Sant Martíide Provencals,822.4,13.888414433656951
2020,3,Sant Marti,la Verneda i la Pau,782.4,12.135649888254973
2020,4,Ciutat Vella,el Raval,787.0,15.439103188502056
2020,4,Ciutat Vella,Gothic Quarter,1003.9,15.693210270234667
2020,4,Ciutat Vella,la Barceloneta,875.0,20.21403188999265
2020,4,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",888.9,16.78027655985728
2020,4,Eixample,Fort Pienc,959.5,14.879154533333736
2020,4,Eixample,la Sagrada Familia,902.1,14.581136881277509
2020,4,Eixample,la Dreta de l'Eixample,1208.8,15.391889795434189
2020,4,Eixample,l'Antiga Esquerra de l'Eixample,1126.0,15.780441664928125
2020,4,Eixample,la Nova Esquerra de l'Eixample,1001.4,15.497187409091811
2020,4,Eixample,Sant Antoni,940.7,14.765337938334318
2020,4,Sants-Montjuic,el Poble Sec,810.2,15.34342440514029
2020,4,Sants-Montjuic,la Marina de Port,762.7,11.882689241784876
2020,4,Sants-Montjuic,la Font de la Guatlla,834.3,14.503402744399754
2020,4,Sants-Montjuic,Hostafrancs,842.9,15.116443713521871
2020,4,Sants-Montjuic,la Bordeta,817.4,13.550463709057054
2020,4,Sants-Montjuic,Sants - Badal,823.2,14.742944969593228
2020,4,Sants-Montjuic,Sants,850.3,14.889815210385612
2020,4,Les Corts,les Corts,1037.9,16.18823798986935
2020,4,Les Corts,la Maternitat i Sant Ramon,993.3,15.599709103736553
2020,4,Les Corts,Pedralbes,1577.1,17.213426733042326
2020,4,Sarria-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",1390.0,15.591847806886951
2020,4,Sarria-Sant Gervasi,Sarria,1338.4,18.91764201971496
2020,4,Sarria-Sant Gervasi,les Tres Torres,1729.5,20.071281678168383
2020,4,Sarria-Sant Gervasi,Sant Gervasi - la Bonanova,1286.0,17.629979132070364
2020,4,Sarria-Sant Gervasi,Sant Gervasi - Galvany,1307.1,16.66905829873453
2020,4,Sarria-Sant Gervasi,el Putxet i el Farro,1033.3,16.578404806819325
2020,4,Gracia,Vallcarca i els Penitents,1026.8,16.052033512759667
2020,4,Gracia,el Coll,790.4,13.95276102681254
2020,4,Gracia,la Salut,941.5,14.986671450161577
2020,4,Gracia,la Vila de Gracia,943.2,16.625495246015333
2020,4,Gracia,el Camp d'en Grassot i Gracia Nova,928.8,15.616832949622902
2020,4,Horta-Guinardo,el Baix Guinardo,845.6,14.275618027365976
2020,4,Horta-Guinardo,Can Baro,716.3,13.74259099761128
2020,4,Horta-Guinardo,el Guinardo,786.5,13.849568413393534
2020,4,Horta-Guinardo,la Font d'en Fargues,856.4,13.957361937154806
2020,4,Horta-Guinardo,el Carmel,651.4,12.654602059642029
2020,4,Horta-Guinardo,la Teixonera,679.0,12.763203673723496
2020,4,Horta-Guinardo,Sant Genis dels Agudells,671.7,11.061705665989946
2020,4,Horta-Guinardo,Montbau,798.3,13.303981123617405
2020,4,Horta-Guinardo,la Vall d'Hebron,817.1,13.66449107422584
2020,4,Horta-Guinardo,Horta,747.5,13.208794052802652
2020,4,Nou Barris,Vilapicina i la Torre Llobeta,751.8,12.89625904090417
2020,4,Nou Barris,Porta,723.6,12.67390000456532
2020,4,Nou Barris,el Turo de la Peira,681.3,12.155169759694806
2020,4,Nou Barris,la Guineueta,750.2,11.376604416593622
2020,4,Nou Barris,Canyelles,756.1,10.347245811521327
2020,4,Nou Barris,les Roquetes,651.3,12.135565424761651
2020,4,Nou Barris,Verdun,644.4,12.797319089983771
2020,4,Nou Barris,la Prosperitat,673.8,12.808517872180834
2020,4,Nou Barris,la Trinitat Nova,600.2,12.201542919154171
2020,4,Nou Barris,Ciutat Meridiana,514.1,9.50562923657919
2020,4,Sant Andreu,la Trinitat Vella,610.0,11.082543936645273
2020,4,Sant Andreu,el Bon Pastor,688.9,11.595696517761242
2020,4,Sant Andreu,Sant Andreu,794.0,13.675705357284125
2020,4,Sant Andreu,la Sagrera,766.6,13.05613102263546
2020,4,Sant Andreu,el Congres i els Indians,779.4,13.079864891658676
2020,4,Sant Andreu,Navas,846.3,13.311216823498354
2020,4,Sant Marti,el Camp de l'Arpa del Clot,817.7,14.463657658535366
2020,4,Sant Marti,el Clot,870.8,14.327202997807753
2020,4,Sant Marti,el Parc i la Llacuna del Poblenou,952.2,15.641478432492937
2020,4,Sant Marti,la Vila Olimpica del Poblenou,1332.4,18.9514148256194
2020,4,Sant Marti,el Poblenou,974.7,16.048165210125045
2020,4,Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,1392.6,18.365345733651807
2020,4,Sant Marti,el Besos i el Maresme,731.6,11.881302683653288
2020,4,Sant Marti,Provencals del Poblenou,859.9,14.279714788877865
2020,4,Sant Marti,Sant Martíide Provencals,807.4,14.00686343395241
2020,4,Sant Marti,la Verneda i la Pau,765.9,12.23361048044725
2021,1,Ciutat Vella,el Raval,759.2,15.281968490468287
2021,1,Ciutat Vella,Gothic Quarter,929.6,15.282197250495257
2021,1,Ciutat Vella,la Barceloneta,808.9,19.7477042205234
2021,1,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",879.4,16.716854431002663
2021,1,Eixample,Fort Pienc,918.0,14.65652062538496
2021,1,Eixample,la Sagrada Familia,887.1,14.497442069207532
2021,1,Eixample,la Dreta de l'Eixample,1176.7,15.212214686588933
2021,1,Eixample,l'Antiga Esquerra de l'Eixample,1040.2,15.305364681780311
2021,1,Eixample,la Nova Esquerra de l'Eixample,964.0,15.287882538443249
2021,1,Eixample,Sant Antoni,898.7,14.541738512102576
2021,1,Sants-Montjuic,el Poble Sec,781.6,15.182936922337076
2021,1,Sants-Montjuic,la Marina de Port,810.6,12.081887673230844
2021,1,Sants-Montjuic,la Font de la Guatlla,799.5,14.319828135252711
2021,1,Sants-Montjuic,Hostafrancs,778.4,14.770485292701125
2021,1,Sants-Montjuic,la Bordeta,807.6,13.497128868532236
2021,1,Sants-Montjuic,Sants - Badal,788.1,14.55499592776106
2021,1,Sants-Montjuic,Sants,829.1,14.772201128568216
2021,1,Les Corts,les Corts,990.3,15.91321353601134
2021,1,Les Corts,la Maternitat i Sant Ramon,927.3,15.23534872185282
2021,1,Les Corts,Pedralbes,1598.2,17.332411999642115
2021,1,Sarria-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",1531.7,16.377385160149966
2021,1,Sarria-Sant Gervasi,Sarria,1263.9,18.425957933552844
2021,1,Sarria-Sant Gervasi,les Tres Torres,1578.0,19.03615145585882
2021,1,Sarria-Sant Gervasi,Sant Gervasi - la Bonanova,1264.8,17.49208275877185
2021,1,Sarria-Sant Gervasi,Sant Gervasi - Galvany,1294.9,16.5903731408089
2021,1,Sarria-Sant Gervasi,el Putxet i el Farro,990.1,16.322238594044546
2021,1,Gracia,Vallcarca i els Penitents,959.0,15.66785384832749
2021,1,Gracia,el Coll,745.4,13.7261191336791
2021,1,Gracia,la Salut,859.1,14.551483640713007
2021,1,Gracia,la Vila de Gracia,910.6,16.42942593936626
2021,1,Gracia,el Camp d'en Grassot i Gracia Nova,865.3,15.26549288127124
2021,1,Horta-Guinardo,el Baix Guinardo,817.3,14.127111655793918
2021,1,Horta-Guinardo,Can Baro,741.1,13.857007808411051
2021,1,Horta-Guinardo,el Guinardo,791.7,13.868459621165496
2021,1,Horta-Guinardo,la Font d'en Fargues,795.0,13.651245789955658
2021,1,Horta-Guinardo,el Carmel,668.8,12.727055992574211
2021,1,Horta-Guinardo,la Teixonera,716.1,12.926359293385463
2021,1,Horta-Guinardo,Sant Genis dels Agudells,700.5,11.171351064297314
2021,1,Horta-Guinardo,Montbau,741.4,13.032032242263822
2021,1,Horta-Guinardo,la Vall d'Hebron,827.0,13.705908600103388
2021,1,Horta-Guinardo,Horta,747.4,13.202041121980836
2021,1,Nou Barris,Vilapicina i la Torre Llobeta,736.5,12.820248124870078
2021,1,Nou Barris,Porta,707.2,12.594176161308209
2021,1,Nou Barris,el Turo de la Peira,687.2,12.174944531050729
2021,1,Nou Barris,la Guineueta,691.6,11.134498470420786
2021,1,Nou Barris,Canyelles,762.5,10.366175764762524
2021,1,Nou Barris,les Roquetes,643.6,12.096477905044866
2021,1,Nou Barris,Verdun,631.6,12.73315992579348
2021,1,Nou Barris,la Prosperitat,671.8,12.79331523601282
2021,1,Nou Barris,la Trinitat Nova,605.0,12.216595102842888
2021,1,Nou Barris,Ciutat Meridiana,520.2,9.522114774377128
2021,1,Sant Andreu,la Trinitat Vella,625.1,11.137452313575368
2021,1,Sant Andreu,el Bon Pastor,658.9,11.466257290317287
2021,1,Sant Andreu,Sant Andreu,762.5,13.517712233653578
2021,1,Sant Andreu,la Sagrera,759.3,13.016151795048534
2021,1,Sant Andreu,el Congres i els Indians,756.9,12.96966127079761
2021,1,Sant Andreu,Navas,824.2,13.20107439961484
2021,1,Sant Marti,el Camp de l'Arpa del Clot,814.5,14.440525020907913
2021,1,Sant Marti,el Clot,853.6,14.233822728954438
2021,1,Sant Marti,el Parc i la Llacuna del Poblenou,927.5,15.499257641762254
2021,1,Sant Marti,la Vila Olimpica del Poblenou,1298.9,18.723620338147967
2021,1,Sant Marti,el Poblenou,928.5,15.783124025220753
2021,1,Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,978.4,15.886817786834298
2021,1,Sant Marti,el Besos i el Maresme,704.2,11.759857567618791
2021,1,Sant Marti,Provencals del Poblenou,976.7,14.872339029622651
2021,1,Sant Marti,Sant Martíide Provencals,794.6,13.93707974563145
2021,1,Sant Marti,la Verneda i la Pau,740.8,12.118784328722969
2021,2,Ciutat Vella,el Raval,774.2,15.5745731484913
2021,2,Ciutat Vella,Gothic Quarter,934.1,15.517547630871764
2021,2,Ciutat Vella,la Barceloneta,814.8,20.057314767870714
2021,2,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",862.1,16.844274449688573
2021,2,Eixample,Fort Pienc,907.1,14.802419147499606
2021,2,Eixample,la Sagrada Familia,887.4,14.699702508720751
2021,2,Eixample,la Dreta de l'Eixample,1196.3,15.528604820746956
2021,2,Eixample,l'Antiga Esquerra de l'Eixample,1070.1,15.680099114262374
2021,2,Eixample,la Nova Esquerra de l'Eixample,953.3,15.440748189032526
2021,2,Eixample,Sant Antoni,928.8,14.899971083303884
2021,2,Sants-Montjuic,el Poble Sec,773.7,15.349898465905724
2021,2,Sants-Montjuic,la Marina de Port,772.4,12.085527460181506
2021,2,Sants-Montjuic,la Font de la Guatlla,810.8,14.576136604088855
2021,2,Sants-Montjuic,Hostafrancs,772.8,14.945273767233267
2021,2,Sants-Montjuic,la Bordeta,815.4,13.722680633106924
2021,2,Sants-Montjuic,Sants - Badal,778.1,14.704605923305886
2021,2,Sants-Montjuic,Sants,815.4,14.904494099430757
2021,2,Les Corts,les Corts,998.8,16.180318721532753
2021,2,Les Corts,la Maternitat i Sant Ramon,904.8,15.3241137361773
2021,2,Les Corts,Pedralbes,1680.3,18.07915835254988
2021,2,Sarria-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",1074.7,14.141243362141829
2021,2,Sarria-Sant Gervasi,Sarria,1298.0,18.899937339737168
2021,2,Sarria-Sant Gervasi,les Tres Torres,1429.0,18.32306841801151
2021,2,Sarria-Sant Gervasi,Sant Gervasi - la Bonanova,1226.1,17.494179980704743
2021,2,Sarria-Sant Gervasi,Sant Gervasi - Galvany,1339.1,17.079647172160765
2021,2,Sarria-Sant Gervasi,el Putxet i el Farro,1024.4,16.746058449340815
2021,2,Gracia,Vallcarca i els Penitents,924.5,15.692834579786764
2021,2,Gracia,el Coll,796.8,14.17168297241579
2021,2,Gracia,la Salut,859.2,14.753410972037807
2021,2,Gracia,la Vila de Gracia,881.0,16.48376000291897
2021,2,Gracia,el Camp d'en Grassot i Gracia Nova,880.1,15.556710087373029
2021,2,Horta-Guinardo,el Baix Guinardo,820.2,14.33767593176128
2021,2,Horta-Guinardo,Can Baro,773.5,14.210983389702644
2021,2,Horta-Guinardo,el Guinardo,818.2,14.193136479491812
2021,2,Horta-Guinardo,la Font d'en Fargues,817.7,13.952441560292304
2021,2,Horta-Guinardo,el Carmel,667.6,12.899337760038264
2021,2,Horta-Guinardo,la Teixonera,713.8,13.096031245747044
2021,2,Horta-Guinardo,Sant Genis dels Agudells,653.5,11.13947889697631
2021,2,Horta-Guinardo,Montbau,729.9,13.15999229995038
2021,2,Horta-Guinardo,la Vall d'Hebron,884.2,14.179849922409312
2021,2,Horta-Guinardo,Horta,734.9,13.326828989607884
2021,2,Nou Barris,Vilapicina i la Torre Llobeta,754.4,13.08206569348155
2021,2,Nou Barris,Porta,698.5,12.730808382483804
2021,2,Nou Barris,el Turo de la Peira,671.8,12.27801098708948
2021,2,Nou Barris,la Guineueta,698.3,11.318824778885745
2021,2,Nou Barris,Canyelles,673.8,10.181678889624235
2021,2,Nou Barris,les Roquetes,608.7,12.114377107100646
2021,2,Nou Barris,Verdun,648.9,12.990560826389816
2021,2,Nou Barris,la Prosperitat,680.9,13.01391972409348
2021,2,Nou Barris,la Trinitat Nova,598.6,12.359555303270971
2021,2,Nou Barris,Ciutat Meridiana,488.1,9.546223179891673
2021,2,Sant Andreu,la Trinitat Vella,592.4,11.16285642872073
2021,2,Sant Andreu,Baro de Viver,447.5,8.353143669536369
2021,2,Sant Andreu,el Bon Pastor,741.9,11.977902542216912
2021,2,Sant Andreu,Sant Andreu,757.2,13.680067269477506
2021,2,Sant Andreu,la Sagrera,737.4,13.095570632397685
2021,2,Sant Andreu,el Congres i els Indians,791.3,13.311925942044793
2021,2,Sant Andreu,Navas,827.2,13.399223103058183
2021,2,Sant Marti,el Camp de l'Arpa del Clot,795.6,14.543375164300102
2021,2,Sant Marti,el Clot,786.4,14.093115146919766
2021,2,Sant Marti,el Parc i la Llacuna del Poblenou,911.1,15.622850555031416
2021,2,Sant Marti,la Vila Olimpica del Poblenou,1248.6,18.650588157803632
2021,2,Sant Marti,el Poblenou,912.4,15.910515225364248
2021,2,Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,948.3,15.936669166446348
2021,2,Sant Marti,el Besos i el Maresme,700.8,11.910636077566906
2021,2,Sant Marti,Provencals del Poblenou,884.8,14.598238531368107
2021,2,Sant Marti,Sant Martíide Provencals,799.7,14.155983890130551
2021,2,Sant Marti,la Verneda i la Pau,728.2,12.23361788347951
2021,3,Ciutat Vella,el Raval,770.5,15.768770693395927
2021,3,Ciutat Vella,Gothic Quarter,968.4,15.921679268290273
2021,3,Ciutat Vella,la Barceloneta,826.0,20.4089086953249
2021,3,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",889.1,17.236937997030324
2021,3,Eixample,Fort Pienc,970.2,15.343447471264794
2021,3,Eixample,la Sagrada Familia,912.4,15.034602064366386
2021,3,Eixample,la Dreta de l'Eixample,1168.4,15.58942272807253
2021,3,Eixample,l'Antiga Esquerra de l'Eixample,1072.9,15.91172307503492
2021,3,Eixample,la Nova Esquerra de l'Eixample,968.6,15.737861116712107
2021,3,Eixample,Sant Antoni,934.3,15.13511342399147
2021,3,Sants-Montjuic,el Poble Sec,787.0,15.634401442918795
2021,3,Sants-Montjuic,la Marina de Port,698.5,11.93606640220236
2021,3,Sants-Montjuic,la Font de la Guatlla,858.7,15.028919014916406
2021,3,Sants-Montjuic,Hostafrancs,804.6,15.321949934107284
2021,3,Sants-Montjuic,la Bordeta,832.5,13.997639542589846
2021,3,Sants-Montjuic,Sants - Badal,805.9,15.054418363927695
2021,3,Sants-Montjuic,Sants,836.7,15.223966242422811
2021,3,Les Corts,les Corts,1017.0,16.507522038168297
2021,3,Les Corts,la Maternitat i Sant Ramon,982.9,15.96667290896228
2021,3,Les Corts,Pedralbes,1816.5,19.21353451415508
2021,3,Sarria-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",1009.5,14.011282280206627
2021,3,Sarria-Sant Gervasi,Sarria,1345.2,19.47368437278982
2021,3,Sarria-Sant Gervasi,les Tres Torres,1566.5,19.48071956956948
2021,3,Sarria-Sant Gervasi,Sant Gervasi - la Bonanova,1159.6,17.327585743878704
2021,3,Sarria-Sant Gervasi,Sant Gervasi - Galvany,1352.5,17.394855572621296
2021,3,Sarria-Sant Gervasi,el Putxet i el Farro,1004.7,16.859556417874604
2021,3,Gracia,Vallcarca i els Penitents,961.0,16.113658899166897
2021,3,Gracia,el Coll,755.5,14.160407226756211
2021,3,Gracia,la Salut,934.6,15.35894234509935
2021,3,Gracia,la Vila de Gracia,891.6,16.77217160408094
2021,3,Gracia,el Camp d'en Grassot i Gracia Nova,899.7,15.879823235516367
2021,3,Horta-Guinardo,el Baix Guinardo,836.3,14.618971963861018
2021,3,Horta-Guinardo,Can Baro,753.7,14.307763337755906
2021,3,Horta-Guinardo,el Guinardo,823.6,14.417317424213904
2021,3,Horta-Guinardo,la Font d'en Fargues,817.3,14.144094911100153
2021,3,Horta-Guinardo,el Carmel,679.3,13.133743828338089
2021,3,Horta-Guinardo,la Teixonera,686.3,13.149763598514916
2021,3,Horta-Guinardo,Sant Genis dels Agudells,785.6,11.84388034129352
2021,3,Horta-Guinardo,Montbau,745.9,13.419214152369737
2021,3,Horta-Guinardo,la Vall d'Hebron,878.1,14.345563272681392
2021,3,Horta-Guinardo,Horta,754.9,13.608350487150776
2021,3,Nou Barris,Vilapicina i la Torre Llobeta,747.5,13.232041999549663
2021,3,Nou Barris,Porta,712.8,12.974341647386447
2021,3,Nou Barris,el Turo de la Peira,681.8,12.494375974690003
2021,3,Nou Barris,la Guineueta,653.2,11.294262569279244
2021,3,Nou Barris,Canyelles,769.9,10.690967914852653
2021,3,Nou Barris,les Roquetes,628.7,12.372073983723606
2021,3,Nou Barris,Verdun,666.6,13.254665258846629
2021,3,Nou Barris,la Prosperitat,669.5,13.142180692655176
2021,3,Nou Barris,la Trinitat Nova,610.4,12.585305912287604
2021,3,Nou Barris,Ciutat Meridiana,547.7,9.89472042420045
2021,3,Sant Andreu,la Trinitat Vella,585.0,11.290367383751246
2021,3,Sant Andreu,el Bon Pastor,644.1,11.729010812698029
2021,3,Sant Andreu,Sant Andreu,792.9,14.046182386726876
2021,3,Sant Andreu,la Sagrera,772.8,13.445680287215758
2021,3,Sant Andreu,el Congres i els Indians,751.9,13.310247306500788
2021,3,Sant Andreu,Navas,805.3,13.480812513211395
2021,3,Sant Marti,el Camp de l'Arpa del Clot,830.8,14.928395834942316
2021,3,Sant Marti,el Clot,822.2,14.47004135968446
2021,3,Sant Marti,el Parc i la Llacuna del Poblenou,1024.4,16.47876825257738
2021,3,Sant Marti,la Vila Olimpica del Poblenou,1343.1,19.534777181960376
2021,3,Sant Marti,el Poblenou,971.3,16.465289135317825
2021,3,Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,1162.9,17.41334138993132
2021,3,Sant Marti,el Besos i el Maresme,736.1,12.23087794028769
2021,3,Sant Marti,Provencals del Poblenou,962.7,15.211156796484651
2021,3,Sant Marti,Sant Martíide Provencals,804.2,14.375055463742276
2021,3,Sant Marti,la Verneda i la Pau,752.9,12.514575661819254
2021,4,Ciutat Vella,el Raval,772.8,15.998824555662411
2021,4,Ciutat Vella,Gothic Quarter,953.0,16.054056107395485
2021,4,Ciutat Vella,la Barceloneta,877.9,21.06030667407681
2021,4,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",922.8,17.679443507758283
2021,4,Eixample,Fort Pienc,976.9,15.591708851602233
2021,4,Eixample,la Sagrada Familia,924.4,15.30663059446162
2021,4,Eixample,la Dreta de l'Eixample,1220.8,16.09699778653936
2021,4,Eixample,l'Antiga Esquerra de l'Eixample,1114.9,16.369521988601544
2021,4,Eixample,la Nova Esquerra de l'Eixample,965.9,15.93955375259812
2021,4,Eixample,Sant Antoni,955.7,15.459760458157184
2021,4,Sants-Montjuic,el Poble Sec,777.9,15.799375533321912
2021,4,Sants-Montjuic,la Marina de Port,691.9,12.075130330080617
2021,4,Sants-Montjuic,la Font de la Guatlla,827.2,15.068821884411884
2021,4,Sants-Montjuic,Hostafrancs,809.5,15.560057878254554
2021,4,Sants-Montjuic,la Bordeta,872.5,14.39347446222331
2021,4,Sants-Montjuic,Sants - Badal,800.0,15.230748896150422
2021,4,Sants-Montjuic,Sants,833.7,15.41784305458629
2021,4,Les Corts,les Corts,1052.8,16.94474416974979
2021,4,Les Corts,la Maternitat i Sant Ramon,920.6,15.837128338867087
2021,4,Les Corts,Pedralbes,1679.3,18.570098173220234
2021,4,Sarria-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",1214.5,15.268530465152116
2021,4,Sarria-Sant Gervasi,Sarria,1292.9,19.38443409465206
2021,4,Sarria-Sant Gervasi,les Tres Torres,1597.4,19.958319344507014
2021,4,Sarria-Sant Gervasi,Sant Gervasi - la Bonanova,1219.6,17.935712242306796
2021,4,Sarria-Sant Gervasi,Sant Gervasi - Galvany,1433.7,18.13846785647268
2021,4,Sarria-Sant Gervasi,el Putxet i el Farro,998.3,17.052738227954176
2021,4,Gracia,Vallcarca i els Penitents,920.1,16.103194414549794
2021,4,Gracia,el Coll,754.5,14.351690174988766
2021,4,Gracia,la Salut,899.9,15.382380223376762
2021,4,Gracia,la Vila de Gracia,920.9,17.177021844972863
2021,4,Gracia,el Camp d'en Grassot i Gracia Nova,926.5,16.250126943087665
2021,4,Horta-Guinardo,el Baix Guinardo,821.0,14.741676631721871
2021,4,Horta-Guinardo,Can Baro,757.7,14.526470032238674
2021,4,Horta-Guinardo,el Guinardo,802.6,14.509275220648728
2021,4,Horta-Guinardo,la Font d'en Fargues,835.3,14.431500656820177
2021,4,Horta-Guinardo,el Carmel,683.8,13.338039473143793
2021,4,Horta-Guinardo,la Teixonera,739.7,13.58750096412914
2021,4,Horta-Guinardo,Sant Genis dels Agudells,675.7,11.547421863783804
2021,4,Horta-Guinardo,Montbau,744.2,13.597777148339294
2021,4,Horta-Guinardo,la Vall d'Hebron,859.1,14.447271761013656
2021,4,Horta-Guinardo,Horta,760.4,13.824391240252536
2021,4,Nou Barris,Vilapicina i la Torre Llobeta,803.7,13.685870696664344
